time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
22900000000,-19.275060653264692,-19.816120699437562,0.29635615704871526,0.1924719003706057,0.14981211572808065,0.22783217201541073,0.17414481153266093,-37.41539147889117,-33.167581770176106,-1.0789885952299678,3.205158624559979
22900000000,-19.275060653264692,-19.816120699437562,0.29635615704871526,0.1924719003706057,0.14981211572808065,0.22783217201541073,0.17414481153266093,-37.41539147889117,-33.167581770176106,-1.0789885952299678,3.205158624559979
23000000000,-19.25618539105791,-19.80080166665005,0.31463507869711443,0.1925596973178889,0.15000796624988483,0.2295297093035175,0.16610526200727455,-37.41472283019817,-33.1683360381471,-1.097216633379607,3.1667427881701404
23000000000,-19.25618539105791,-19.80080166665005,0.31463507869711443,0.1925596973178889,0.15000796624988483,0.2295297093035175,0.16610526200727455,-37.41472283019817,-33.1683360381471,-1.097216633379607,3.1667427881701404
23100000000,-19.23728719766522,-19.785495040118956,0.3320495598503806,0.1926094408030392,0.15021932025868334,0.23105707525787372,0.15845338543202703,-37.41403805211373,-33.16910846910096,-1.107850108494109,3.125244417364294
23100000000,-19.23728719766522,-19.785495040118956,0.3320495598503806,0.1926094408030392,0.15021932025868334,0.23105707525787372,0.15845338543202703,-37.41403805211373,-33.16910846910096,-1.107850108494109,3.125244417364294
23200000000,-19.218360449162095,-19.77018404814059,0.34866008605110804,0.19281428987183408,0.15025233168963856,0.23254493865805478,0.15067800186456354,-37.41334270186983,-33.169892792597985,-1.149515272496981,3.119426454670275
23200000000,-19.218360449162095,-19.77018404814059,0.34866008605110804,0.19281428987183408,0.15025233168963856,0.23254493865805478,0.15067800186456354,-37.41334270186983,-33.169892792597985,-1.149515272496981,3.119426454670275
23300000000,-19.19941055036455,-19.754866024060988,0.3645054245943107,0.1929847902592804,0.1502998553968191,0.23388570834839822,0.14325712874536034,-37.412640296771606,-33.17068504002263,-1.1843177550844692,3.110713960658817
23300000000,-19.19941055036455,-19.754866024060988,0.3645054245943107,0.1929847902592804,0.1502998553968191,0.23388570834839822,0.14325712874536034,-37.412640296771606,-33.17068504002263,-1.1843177550844692,3.110713960658817
23400000000,-19.180422539732636,-19.739557669153136,0.3795732247807671,0.19302308440917873,0.15032743314613017,0.23498418906707563,0.136215698942905,-37.41191662133386,-33.17150124306049,-1.1927002605018902,3.1060146138344544
23400000000,-19.180422539732636,-19.739557669153136,0.3795732247807671,0.19302308440917873,0.15032743314613017,0.23498418906707563,0.136215698942905,-37.41191662133386,-33.17150124306049,-1.1927002605018902,3.1060146138344544
23500000000,-19.161400274732888,-19.72425785268632,0.3938989376553032,0.1931785203788997,0.15058023224209863,0.2361762919908959,0.12981688918313228,-37.41117380163175,-33.1723390008016,-1.2245302741481907,3.056292552381872
23500000000,-19.161400274732888,-19.72425785268632,0.3938989376553032,0.1931785203788997,0.15058023224209863,0.2361762919908959,0.12981688918313228,-37.41117380163175,-33.1723390008016,-1.2245302741481907,3.056292552381872
23600000000,-19.142358047306214,-19.70896813910861,0.4075205075495936,0.19266488992183534,0.15065574842623988,0.23659687123649575,0.12391666334378851,-37.41041707910441,-33.173192399397635,-1.1225609052626524,3.0420427141496607
23600000000,-19.142358047306214,-19.70896813910861,0.4075205075495936,0.19266488992183534,0.15065574842623988,0.23659687123649575,0.12391666334378851,-37.41041707910441,-33.173192399397635,-1.1225609052626524,3.0420427141496607
23700000000,-19.12328570299663,-19.693665246636908,0.4205021964679069,0.19299818992371276,0.15063801651091616,0.23767826230964423,0.11745904746149624,-37.40965320975377,-33.174053818096446,-1.189984774988783,3.0464505159132163
23700000000,-19.12328570299663,-19.693665246636908,0.4205021964679069,0.19299818992371276,0.15063801651091616,0.23767826230964423,0.11745904746149624,-37.40965320975377,-33.174053818096446,-1.189984774988783,3.0464505159132163
23800000000,-19.104251387463616,-19.6783666520935,0.4328938628022857,0.19320213887539212,0.15060326011390573,0.23855830793671456,0.11132550718204204,-37.40890258118759,-33.17490026618342,-1.2315251938908331,3.0542482434022755
23800000000,-19.104251387463616,-19.6783666520935,0.4328938628022857,0.19320213887539212,0.15060326011390573,0.23855830793671456,0.11132550718204204,-37.40890258118759,-33.17490026618342,-1.2315251938908331,3.0542482434022755
23900000000,-19.085170963959122,-19.6630794477957,0.4446397675484353,0.19374438601435562,0.15107500319967557,0.23988808022383717,0.10609906070052572,-37.408126392643126,-33.17577549646785,-1.3407508102279944,2.9607748565327356
23900000000,-19.085170963959122,-19.6630794477957,0.4446397675484353,0.19374438601435562,0.15107500319967557,0.23988808022383717,0.10609906070052572,-37.408126392643126,-33.17577549646785,-1.3407508102279944,2.9607748565327356
24000000000,-19.06605689693863,-19.647806663146916,0.45577231826663944,0.19350038772009512,0.15087605042802235,0.24015711813838642,0.10060897073425212,-37.407328419862715,-33.17667524765752,-1.292749124156311,3.00146516205305
24000000000,-19.06605689693863,-19.647806663146916,0.45577231826663944,0.19350038772009512,0.15087605042802235,0.24015711813838642,0.10060897073425212,-37.407328419862715,-33.17667524765752,-1.292749124156311,3.00146516205305
24100000000,-19.046877066167447,-19.63249689286931,0.466382224336692,0.19362858338427202,0.1510358924294926,0.2408636955498084,0.09567756835251329,-37.40651952807526,-33.17758726604038,-1.3191971487791458,2.9704087801418644
24100000000,-19.046877066167447,-19.63249689286931,0.466382224336692,0.1936430481820953,0.15085895963300994,0.24079705630197562,0.0953484868702294,-37.40651952807526,-33.17758726604038,-1.3220901083438017,3.0057953394383965
24200000000,-19.027710756038474,-19.61721629326532,0.4764431214101173,0.19424044431348314,0.15132104585073464,0.24200729482651434,0.090771765989476,-37.405701680812705,-33.1785093361056,-1.4423871818839256,2.9143001659586716
